hromada_code,hromada_name,raion_code,raion_name,oblast_code,oblast_name,type,hromada_full_name,hromada_center_code,hromada_center,lat_center,lon_center,travel_time,oblast_center
UA68060350000035460,Ямпільська,UA68060000000040570,Шепетівський,UA68000000000099709,Хмельницька,селищна,Ямпільська селищна громада,UA68060350010030995,Ямпіль,49.9562165,26.2274578,121.4,0
UA71020010000037786,Бужанська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,сільська,Бужанська сільська громада,UA71020010010048767,Бужанка,49.2363431,30.7457326,127.9,0
UA71020030000059581,Ватутінська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,міська,Ватутінська міська громада,UA71020030010075692,Ватутіне,49.0172494,31.0618502,99.6,0
UA71020050000074004,Виноградська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,сільська,Виноградська сільська громада,UA71020050010014665,Виноград,49.2379387,30.5494724,142.4,0
UA71020070000078820,Вільшанська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,селищна,Вільшанська селищна громада,UA71020070010074773,Вільшана,49.2164667,31.2114781,98.2,0
UA71020090000047211,Водяницька,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,сільська,Водяницька сільська громада,UA71020090010017096,Водяники,49.127769,30.77648,116.0,0
UA71020110000015834,Єрківська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,селищна,Єрківська селищна громада,UA71020110010072711,Єрки,48.98357,30.99449,106.4,0
UA71020130000086047,Звенигородська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,міська,Звенигородська міська громада,UA71020130010081908,Звенигородка,49.0767158,30.96138,98.9,0
UA71020150000082849,Катеринопільська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,селищна,Катеринопільська селищна громада,UA71020150010017266,Катеринопіль,48.94329,30.9723848,110.3,0
UA71020170000024193,Лип’янська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,сільська,Лип’янська сільська громада,UA71020170010056292,Лип’янка,48.858028,31.501726,97.8,0
UA71020190000034403,Лисянська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,селищна,Лисянська селищна громада,UA71020190010039509,Лисянка,49.2525981,30.8277476,126.6,0
UA71020210000030936,Матусівська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,сільська,Матусівська сільська громада,UA71020210010034197,Матусів,49.0554354,31.5623267,63.7,0
UA71020230000095267,Мокрокалигірська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,сільська,Мокрокалигірська сільська громада,UA71020230010019172,Мокра Калигірка,48.8474776,31.216692,102.9,0
UA71020250000078192,Селищенська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,сільська,Селищенська сільська громада,UA71020250010017952,Селище,49.3280428,31.1502461,108.4,0
UA71020270000021083,Стеблівська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,селищна,Стеблівська селищна громада,UA71020270010062561,Стеблів,49.40002,31.09509,104.1,0
UA71020290000032540,Тальнівська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,міська,Тальнівська міська громада,UA71020290010051536,Тальне,48.8889723,30.6980137,129.4,0
UA71020310000027379,Шевченківська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,сільська,Шевченківська сільська громада,UA71020310010046026,Шевченкове,49.19128,31.09062,108.7,0
UA71020330000027449,Шполянська,UA71020000000057292,Звенигородський,UA71000000000010357,Черкаська,міська,Шполянська міська громада,UA71020330010098440,Шпола,49.0132605,31.393139,66.9,0
UA71040010000032874,Великохутірська,UA71040000000022553,Золотоніський,UA71000000000010357,Черкаська,сільська,Великохутірська сільська громада,UA71040010010045435,Великий Хутір,49.8664051,32.1191771,67.1,0
UA71040030000055285,Вознесенська,UA71040000000022553,Золотоніський,UA71000000000010357,Черкаська,сільська,Вознесенська сільська громада,UA71040030010094831,Вознесенське,49.7583507,32.161154,56.6,0
UA71040050000016509,Гельмязівська,UA71040000000022553,Золотоніський,UA71000000000010357,Черкаська,сільська,Гельмязівська сільська громада,UA71040050010078637,Гельмязів,49.8223009,31.836067,67.4,0
